,E (eV),I (erg/s/cm**2)
0,6.802851988,0.0006859635592131739
1,7.042754045265218,0.0007057433267961007
2,7.2911162302986705,0.000725006320704561
3,7.548236888881904,0.0007432799371357327
4,7.814424887910474,0.0007601318476140892
5,8.0899999864351,0.0007750438068305342
6,8.375293219832324,0.0007874030983106291
7,8.670647297390389,0.0007964909572495383
8,8.976417013977027,0.0007987610149634179
9,9.292969676346978,0.0007982975616314484
10,9.620685544252527,0.0007917048531929183
11,9.95995828726861,0.0007739531955160846
12,10.311195457727088,0.0007256074393576483
13,10.674818980263586,0.0006892665194497404
14,11.051265658616357,0.000641102668809858
15,11.440987700425495,0.0005795380942171253
16,11.844453260345427,0.0005029492742518958
17,12.26214700251832,0.0004096979806610884
18,12.694570682694135,0.00029083389146909163
19,13.142243751017716,0.00015893942171873256
20,13.605703976,4.114384488255666e-06
21,14.085508090503225,3.79449820760111e-06
22,14.582232460651763,3.59890153540766e-06
23,15.096473777791019,3.464610914636752e-06
24,15.62884977584816,3.3819279205000546e-06
25,16.17999997284299,3.3423102137057587e-06
26,16.750586439610224,3.338344334702623e-06
27,17.341294594780777,3.3636939345691065e-06
28,17.95283402792684,3.41302892570125e-06
29,18.585939352639535,3.4819404674886732e-06
30,19.241371088450634,3.566846062297951e-06
31,19.91991657459164,3.6648885861431e-06
32,20.622390915454176,3.773832930470585e-06
33,21.349637960472748,3.89196402493983e-06
34,22.102531317205504,4.0179901318165594e-06
35,22.8819754008782,4.150955174439703e-06
36,23.688906520663643,4.290163245151423e-06
37,24.52429400500943,4.4923393437464514e-06
38,25.389141365333845,4.585471927031825e-06
39,26.284487502035432,4.740999882586234e-06
40,27.211407952,4.901567355370431e-06
41,28.17101618100645,5.067116133516374e-06
42,29.16446492116747,5.237647760098112e-06
43,30.192947555582037,5.4132074299571284e-06
44,31.25769955156026,5.5938666004445245e-06
45,32.35999994582204,5.7797050981809275e-06
46,33.50117287935651,5.970794532123915e-06
47,34.682589189561554,6.167184193858459e-06
48,35.90566805598974,6.36884890062818e-06
49,37.171878705415125,6.575884529777807e-06
50,38.48274217703732,6.7882099388423894e-06
51,39.83983314904722,7.006563174006703e-06
52,41.24478183090835,7.1981973507496876e-06
53,42.69927592108156,7.375855369503656e-06
54,44.20506263441101,7.493422512393692e-06
55,45.76395080162035,7.48718312122573e-06
56,47.377813041327286,7.250628401924017e-06
57,49.04858801001886,6.619537239378079e-06
58,50.778282730803745,5.057979001097251e-06
59,52.568975004070865,2.670974172931495e-06
60,54.422815904,8.60246633471697e-19
61,56.342032362148956,1.7184944284217481e-18
62,58.328929842471,5.66113758558314e-18
63,60.38589511102802,1.8175966767560494e-17
64,62.51539910325658,5.612245959340666e-17
65,64.71999989150801,1.6589340659196136e-16
66,67.00234575871302,4.688167632866922e-16
67,69.36517837912311,1.266480257624135e-15
68,71.81133611184343,3.271522441323905e-15
69,74.34375741083025,8.085074383525891e-15
70,76.96548435393859,1.912872536982555e-14
71,79.67966629809445,4.336000830267726e-14
72,82.4895636618167,9.424778171491044e-14
73,85.39855184202706,1.966297459691878e-13
74,88.41012526895807,3.9416604793613133e-13
75,91.52790160337675,7.60066176595139e-13
76,94.75562608279063,1.4115215756105854e-12
77,98.09717602017378,2.5277691539934476e-12
78,101.55656546147144,4.3709488388154755e-12
79,105.13795000814173,7.307999805402655e-12
80,108.845631808,1.1830955969695292e-11
81,112.68406472416184,1.8572399034586443e-11
82,116.65785968480594,2.8312740066708645e-11
83,120.77179022205604,4.1976565015752816e-11
84,125.03079820651315,6.061647484533366e-11
85,129.43999978301602,8.538448651648066e-11
86,134.00469151742604,1.1749282294636342e-10
87,138.73035675879046,1.5816745820155486e-10
88,143.62267222395897,2.0859880778850945e-10
89,148.68751482111628,2.6989430018072827e-10
90,153.9309687081493,3.4303722284645464e-10
91,159.3593325967331,4.2885532175303973e-10
92,164.97912732390552,5.2800134580262e-10
93,170.79710368350987,6.409462908534163e-10
94,176.82025053791614,7.679847181088737e-10
95,183.0558032072977,9.09250360013569e-10
96,189.511252165037,1.0647393889860089e-09
97,196.19435204061966,1.2343382589227788e-09
98,203.11313092321498,1.4178529341684618e-09
99,210.27590001628346,1.6150365502712416e-09
100,217.691263616,1.8256130288601206e-09
101,225.3681294488679,2.0492948041603565e-09
102,233.315719369884,2.2857935155528704e-09
103,241.54358044438416,2.5348231963920544e-09
104,250.06159641357056,2.796096080540112e-09
105,258.8799995654878,3.0693116217226047e-09
106,268.0093830345799,3.35413966753343e-09
107,277.4607135162203,3.6501989664115294e-09
108,287.24534444791794,3.957032341804329e-09
109,297.3750296435931,4.274079971173042e-09
110,307.8619374162986,4.600652286071843e-09
111,318.7186651921057,4.935904071067362e-09
112,329.95825464781103,5.278811385333222e-09
113,341.5942073683803,5.6281529453295695e-09
114,353.6405010758323,5.982497572574629e-09
115,366.1116064132348,6.340199200880112e-09
116,379.02250433143456,6.6994007346725175e-09
117,392.3887040798788,7.058047733422153e-09
118,406.22626184642996,7.4139124635465355e-09
119,420.5518000325669,7.764628307180296e-09
120,435.382527232,8.10773387375369e-09
121,450.7362588963753,8.440725454533557e-09
122,466.631438739768,8.761115759003272e-09
123,483.0871608887683,9.066496240497197e-09
124,500.1231928257805,9.354599846464383e-09
125,517.7599991323361,9.623360790492466e-09
126,536.0187660691598,9.870967997943226e-09
127,554.9214270324406,1.0095909245683115e-08
128,574.4906888944753,1.0297003670457018e-08
129,594.7500592858256,1.0473421191990113e-08
130,615.7238748312366,1.062468837689354e-08
131,637.437330385572,1.0750681241675916e-08
132,659.9165092942615,1.0851606345021029e-08
133,683.1884147367606,1.0927972169492331e-08
134,707.2810021516646,1.0980553192637556e-08
135,732.2232128264696,1.1010349194936825e-08
136,758.0450086628691,1.1018542270634672e-08
137,784.7774081611182,1.1006453750451246e-08
138,812.4525236928599,1.0975502870882113e-08
139,841.1036000651338,1.0927168591695959e-08
140,870.765054464,1.0862955526869482e-08
141,901.4725177927506,1.0784364546974548e-08
142,933.2628774781754,1.069286826295901e-08
143,966.1743217761763,1.0589891323082574e-08
144,1000.246385651561,1.0476795247294668e-08
145,1035.5199982646723,1.035486738523751e-08
146,1072.0375321396803,1.022531350253177e-08
147,1109.8428540648813,1.008925346729663e-08
148,1148.9813777903112,9.947719510347719e-09
149,1189.5001185730118,9.801656560849714e-09
150,1231.4477496638337,9.651924203411912e-09
151,1274.8746607697833,9.499299854347542e-09
152,1319.8330185898835,9.344482812383037e-09
153,1366.3768294762424,9.188098894399874e-09
154,1414.5620043087713,9.03070541819125e-09
155,1464.446425647497,8.872796343854187e-09
156,1516.0900173257382,8.714807425230491e-09
157,1569.554816319515,8.557121258553807e-09
158,1624.905047388441,8.400072149115785e-09
159,1682.2072001248252,8.243950735675284e-09
160,1741.530108928,8.089008338569418e-09
161,1802.9450355909432,7.935461007787399e-09
162,1866.5257549617932,7.783493264491655e-09
163,1932.3486435577945,7.63326153434451e-09
164,2000.4927713085644,7.484897281209354e-09
165,2071.0399965239026,7.338509852411066e-09
166,2144.0750642766393,7.194189051711384e-09
167,2219.685708132484,7.0520074561706515e-09
168,2297.9627555806223,6.912022496415951e-09
169,2379.000237151466,6.774278317908819e-09
170,2462.8954993303887,6.6388074427228295e-09
171,2549.7493215395666,6.505632249013692e-09
172,2639.6660371743246,6.374766285478368e-09
173,2732.753658952485,6.246215437046926e-09
174,2829.124008603937,6.119978956373006e-09
175,2928.8928513086,5.996050375730023e-09
176,3032.1800346514765,5.87441831094776e-09
177,3139.10963263903,5.755067170013371e-09
178,3249.8100947632765,5.637977776223765e-09
179,3364.4144002632565,5.523127915564451e-09
180,3483.060217856,5.410492816899441e-09
181,3605.890071168281,5.30004557277678e-09
182,3733.0515099099807,5.1917575074750326e-09
183,3864.6972871019834,5.085598498556236e-09
184,4000.9855426035233,4.981537257578622e-09
185,4142.079993061411,4.879541574426186e-09
186,4288.150128553279,4.779578530027827e-09
187,4439.371416264968,4.681614681007802e-09
188,4595.925511161245,4.585616219653008e-09
189,4758.000474289327,4.491549112492819e-09
190,4925.790998660777,4.399379219677769e-09
191,5099.498643079133,4.309072397921343e-09
192,5279.332074362255,4.220594588821029e-09
193,5465.507317891364,4.133911894421892e-09
194,5658.248017207874,4.048990641695014e-09
195,5857.7857026172,3.965797437190217e-09
196,6064.360069302953,3.884299213214615e-09
197,6278.2192652916665,3.804463266626214e-09
198,6499.620189540159,3.726257291108786e-09
199,6728.828800526513,3.649649403800697e-09
200,6966.120435712,3.5746081670850352e-09
201,7211.780142350168,3.501102605973793e-09
202,7466.103019833567,3.4291022220051136e-09
203,7729.394574217573,3.358577003678333e-09
204,8001.971085207047,3.289497434340484e-09
205,8284.159986109216,3.2218344975146494e-09
206,8576.300257120163,3.15555968022177e-09
207,8878.74283251633,3.0906449744928274e-09
208,9191.85102232249,3.0270628774316295e-09
209,9516.000948578654,2.9647863897552616e-09
210,9851.581997307949,2.9037890135234936e-09
211,10198.997286158266,2.8440447485843444e-09
212,10558.664148710905,2.7855280884882505e-09
213,10931.014635782729,2.728214015568166e-09
214,11316.496034429352,2.6720779954819944e-09
215,11715.5714052344,2.617095971289235e-09
216,12128.720138592302,2.5632443571566844e-09
217,12556.438530569727,2.510500031711568e-09
218,12999.240379080318,2.458840331175934e-09
219,13457.657601039418,2.408243042249602e-09
220,13932.240871424,2.358686394917944e-09
221,14423.560284645913,2.3101490550786735e-09
222,14932.206039694345,2.2626101171615413e-09
223,15458.789148462356,2.216049096564786e-09
224,16003.942170468516,2.1704459223013402e-09
