,E (eV),I (erg/s/cm**2)
0,6.802851988,0.00041155576006336313
1,7.042754045265218,0.0004120014373087904
2,7.2911162302986705,0.0004127316601271125
3,7.548236888881904,0.0004118939063470202
4,7.814424887910474,0.00040931711992834067
5,8.0899999864351,0.0004048809544949241
6,8.375293219832324,0.0003984714710582766
7,8.670647297390389,0.0003899795105650426
8,8.976417013977027,0.0003792984427299622
9,9.292969676346978,0.0003663006135907615
10,9.620685544252527,0.00035034737925849206
11,9.95995828726861,0.00032788815609558164
12,10.311195457727088,0.00029639078082328705
13,10.674818980263586,0.0002719395692232042
14,11.051265658616357,0.00024457381684951293
15,11.440987700425495,0.00021415777285125964
16,11.844453260345427,0.00018054630290723577
17,12.26214700251832,0.0001436203815035642
18,12.694570682694135,0.00010324955331301376
19,13.142243751017716,5.927077783031489e-05
20,13.605703976,8.162776974100922e-06
21,14.085508090503225,7.61577175258344e-06
22,14.582232460651763,7.3353760697779324e-06
23,15.096473777791019,7.139472191139559e-06
24,15.62884977584816,7.012401502498522e-06
25,16.17999997284299,6.940793552132133e-06
26,16.750586439610224,6.913395717591936e-06
27,17.341294594780777,6.920877894321106e-06
28,17.95283402792684,6.955621921375104e-06
29,18.585939352639535,7.0115044409062614e-06
30,19.241371088450634,7.083681001327088e-06
31,19.91991657459164,7.168378405976098e-06
32,20.622390915454176,7.2627014635530226e-06
33,21.349637960472748,7.364459083188897e-06
34,22.102531317205504,7.472013290925875e-06
35,22.8819754008782,7.584153205494676e-06
36,23.688906520663643,7.699996650242353e-06
37,24.52429400500943,7.9770027890308e-06
38,25.389141365333845,7.9406341694118e-06
39,26.284487502035432,8.065585944357136e-06
40,27.211407952,8.197278306573773e-06
41,28.17101618100645,8.337689372750362e-06
42,29.16446492116747,8.490784619180396e-06
43,30.192947555582037,8.661082814266233e-06
44,31.25769955156026,8.855937052576742e-06
45,32.35999994582204,9.08324411211778e-06
46,33.50117287935651,9.352754374798829e-06
47,34.682589189561554,9.6755443060008e-06
48,35.90566805598974,1.006430367766363e-05
49,37.171878705415125,1.0576121069079395e-05
50,38.48274217703732,1.1082043660662552e-05
51,39.83983314904722,1.1642423312613693e-05
52,41.24478183090835,8.421886358480054e-06
53,42.69927592108156,8.069894433066505e-06
54,44.20506263441101,7.591792216070655e-06
55,45.76395080162035,6.96863200709512e-06
56,47.377813041327286,6.181063684180934e-06
57,49.04858801001886,5.209741754184965e-06
58,50.778282730803745,4.035927129941507e-06
59,52.568975004070865,2.6421438197726473e-06
60,54.422815904,9.44568718931172e-07
61,56.342032362148956,6.64871174203562e-07
62,58.328929842471,5.80341415108833e-07
63,60.38589511102802,5.560742871367958e-07
64,62.51539910325658,5.516055064112347e-07
65,64.71999989150801,5.533243256978966e-07
66,67.00234575871302,5.568447308318966e-07
67,69.36517837912311,5.608113059151755e-07
68,71.81133611184343,5.648192268555005e-07
69,74.34375741083025,5.687484747688145e-07
70,76.96548435393859,5.725619272049084e-07
71,79.67966629809445,5.762483707377296e-07
72,82.4895636618167,5.798083913317752e-07
73,85.39855184202706,5.832519948677838e-07
74,88.41012526895807,5.865988879468868e-07
75,91.52790160337675,5.898789486495432e-07
76,94.75562608279063,5.93132339742313e-07
77,98.09717602017378,5.964092551611852e-07
78,101.55656546147144,5.997693956716937e-07
79,105.13795000814173,6.032812230764099e-07
80,108.845631808,6.070209543270045e-07
81,112.68406472416184,6.110711906246268e-07
82,116.65785968480594,6.155190660625384e-07
83,120.77179022205604,6.204538503954763e-07
84,125.03079820651315,6.259640298811739e-07
85,129.43999978301602,6.321339860774033e-07
86,134.00469151742604,6.390404653212793e-07
87,138.73035675879046,6.46749064389855e-07
88,143.62267222395897,6.553109501791782e-07
89,148.68751482111628,6.647599943659639e-07
90,153.9309687081493,6.751104525613135e-07
91,159.3593325967331,6.86355265953574e-07
92,164.97912732390552,6.98465019800139e-07
93,170.79710368350987,7.113875613431613e-07
94,176.82025053791614,7.250482609649146e-07
95,183.0558032072977,7.393508926885476e-07
96,189.511252165037,7.541791109797352e-07
97,196.19435204061966,7.693985050929508e-07
98,203.11313092321498,7.848592138275624e-07
99,210.27590001628346,8.00399075583532e-07
100,217.691263616,8.158472656893933e-07
101,225.3681294488679,8.310283352133271e-07
102,233.315719369884,8.457665174563122e-07
