,E (eV),I (erg/s/cm**2)
0,0.010734900437064,5.473362648833234e-06
1,0.011265522892127998,5.411871437971397e-06
2,0.011809751051167999,5.339590120376131e-06
3,0.012394796322136,5.268916983495177e-06
4,0.013007053001056,5.1932415356336655e-06
5,0.013646521087927998,5.1168343455493875e-06
6,0.014313200582752,5.040625594296851e-06
7,0.015007091485528,4.9612335542425695e-06
8,0.015755405204207998,4.887869091190722e-06
9,0.016530930330839997,4.811011279221278e-06
10,0.017333666865423997,4.735992333103817e-06
11,0.018190826215912,4.668396650811351e-06
12,0.019075196974352,4.599177904423315e-06
13,0.020013990548696,4.536665561464424e-06
14,0.020993601234968,4.4767676488902626e-06
15,0.022027634737144,4.42284935731487e-06
16,0.023116091055223997,4.374488178315709e-06
17,0.024245364485232,4.328872068426527e-06
18,0.025442666435119998,4.29061803666569e-06
19,0.026694391200912,4.257560620478468e-06
20,0.028000538782607998,4.228506705075828e-06
21,0.029374714884183997,4.204854872057347e-06
22,0.03081691950564,4.187504297081822e-06
23,0.032340758350952,4.1754297119180945e-06
24,0.033919020012168,4.1668827887890905e-06
25,0.035592521601215996,4.164822746529916e-06
26,0.037334051710144,4.165547047937232e-06
27,0.039170821746904,4.172908299744589e-06
28,0.04108922600752,4.182510254423153e-06
29,0.043116475899943996,4.197589946668889e-06
30,0.045238965720199996,4.218652980476975e-06
31,0.047443089764311996,4.241113354461154e-06
32,0.049769665144208,4.270646829676633e-06
33,0.052232297563863994,4.307380323971907e-06
34,0.054790169911352,4.350170748359707e-06
35,0.05748409929859999,4.399873043094626e-06
36,0.060300480021632,4.459699435001794e-06
37,0.063252917784424,4.530064578298122e-06
38,0.066368623994928,4.61204169679102e-06
39,0.069647598653144,4.706577094595348e-06
40,0.07306263035112,4.815252907605253e-06
41,0.07662732479283199,4.943083022396793e-06
42,0.08040971049816,5.094232997608334e-06
43,0.084341758947224,5.269021990290602e-06
44,0.088491498659904,5.474488789141649e-06
45,0.09287253534017599,5.717300107242758e-06
46,0.097389629060208,5.995375647178972e-06
47,0.10221965397168799,6.320669277260686e-06
48,0.10725376444280799,6.697128272566656e-06
49,0.112505566177544,7.127616354860121e-06
50,0.11796145347192,7.613053369663378e-06
51,0.12373027195774398,8.165824375892056e-06
52,0.129880050154896,8.792692415071284e-06
53,0.13626112531964,9.481383221593096e-06
54,0.14295513167583201,1.0251230521888522e-05
55,0.14997567492744798,1.110556353524528e-05
56,0.157336360778464,1.2052196203672598e-05
57,0.165064400636832,1.3100589506821953e-05
58,0.173159794502552,1.4253460402788406e-05
59,0.18166335948755197,1.5527492220381464e-05
60,0.190602306999784,1.6928606697645733e-05
61,0.19993581992731999,1.8456214304808726e-05
62,0.209786349605944,2.0130455344072142e-05
63,0.220058656107824,2.1931914640445658e-05
64,0.23088879647271998,2.387421254122592e-05
65,0.24224955929268,2.5932231244483887e-05
66,0.254113733159752,2.8097937286614555e-05
67,0.266630980817672,3.037318234823616e-05
68,0.279678850930656,3.272633653580618e-05
69,0.293447823354368,3.51489017056931e-05
70,0.307883475272904,3.760769187765119e-05
71,0.322958595278312,4.009677620074298e-05
72,0.33885005752228,4.260516943965953e-05
73,0.355462622076976,4.5104375797635646e-05
74,0.37289152887023197,4.76105076674699e-05
75,0.391245623533856,5.0084714039246916e-05
76,0.410402454732064,5.253704667825302e-05
77,0.43064774224835195,5.495860643041087e-05
78,0.45183182333898403,5.730513069242411e-05
79,0.47394109229998393,5.957638300775125e-05
80,0.497329297434728,6.180613681149427e-05
81,0.521601873327912,6.382414695273875e-05
82,0.5473982880664079,6.55834801881244e-05
83,0.574269553419008,6.704052379429282e-05
84,0.602446966353304,6.837127437938492e-05
85,0.631930526869296,6.954758088962524e-05
86,0.6630195604544559,7.0591869815653e-05
87,0.695754884220712,7.145575476469366e-05
88,0.72974193275276,7.201941179208835e-05
89,0.765334454353976,7.248569615811144e-05
90,0.80300864866352,7.293070043853376e-05
91,0.8428597556092239,7.33999477576592e-05
92,0.8837040789451759,7.381520771833823e-05
93,0.9273375715962079,7.413494176479242e-05
94,0.9731887939953279,7.431112478875138e-05
95,1.020441403903976,7.426049438687791e-05
96,1.070673662983368,7.414223811081253e-05
97,1.123042017586992,7.387851423912921e-05
98,1.178553289809072,7.351947899609168e-05
99,1.236132629035504,7.297970737712535e-05
100,1.297317479815576,7.253178066047519e-05
101,1.360964963015304,7.195491092497688e-05
102,1.4278914208732478,7.141497063902977e-05
103,1.497933584941696,7.086722344185586e-05
104,1.571608471971736,7.029370235049473e-05
105,1.648725602107704,6.963497580330817e-05
106,1.7296931464688798,6.900777702745749e-05
107,1.8147560077268319,6.837607618223005e-05
108,1.903941397289512,6.762890175193764e-05
109,1.9971676809330638,6.693515735871931e-05
110,2.095387257935808,6.608850062200037e-05
111,2.1983008028102717,6.513959558234404e-05
112,2.306262063859832,6.414810186682495e-05
113,2.419679212203768,6.309726726929931e-05
114,2.5385794592500317,6.206332468370838e-05
115,2.662894776478744,6.084656883237373e-05
116,2.7937000145040076,5.940430989033483e-05
117,2.93107680754968,5.7890167012319864e-05
118,3.0750115499117836,5.624805239486806e-05
119,3.226238949605024,5.479899386991252e-05
120,3.384772612333376,5.396408395775803e-05
121,3.5505172981690083,5.331613031641261e-05
122,3.725486651300368,5.2468300469783765e-05
123,3.9087146667451598,5.148578242207299e-05
124,4.10001086464772,5.035534358368871e-05
125,4.302028357283368,4.913713618400314e-05
126,4.513447391366432,4.786279526509639e-05
127,4.73403666992932,4.650520563705128e-05
128,4.967320070301816,4.512919428200424e-05
129,5.211610485190896,4.370642435481657e-05
130,5.466676617628968,4.210809503107223e-05
131,5.734708985956168,4.033913917598293e-05
132,6.0157348015804475,3.8550455067853024e-05
133,6.312842559304359,3.675231581531013e-05
134,6.6230934270690875,3.489588534321296e-05
135,6.9459023596036635,3.29665841898531e-05
136,7.288902156838623,3.1028765883656254e-05
137,7.648623364260087,2.9120484313756135e-05
138,8.024875502012392,2.752938390584002e-05
139,8.41712794764047,2.5805919720866175e-05
140,8.830795771326777,2.364764286695243e-05
141,9.266382384118415,2.1379023489343e-05
142,9.716635945796183,1.8860147529950058e-05
143,10.196063546387911,1.2082627519084874e-05
144,10.196083938617031,1.6782493379652955e-05
145,10.697525568241927,1.020000816219669e-05
146,11.220297532111775,8.001689775317242e-06
147,11.277346248883143,7.671300598429869e-06
148,11.332490167097871,7.4203910960709035e-06
149,11.387552451088743,7.178145600745138e-06
150,11.4427371864154,6.944443872291048e-06
151,11.497799470406273,6.718736662999957e-06
152,11.552984205732928,6.503359198203086e-06
153,11.608032884019822,6.297640514352812e-06
154,11.66317680223455,6.101563113176484e-06
155,11.718293509041327,5.9058986498815116e-06
156,11.774389826534374,5.709992583541105e-06
157,11.831234457746103,5.42806911710511e-06
158,11.889099516756032,5.186096676738715e-06
159,11.946842124430175,4.975909324194097e-06
160,12.00467997203215,4.7734061375994245e-06
161,12.062490608226176,4.578128862056535e-06
162,12.084220438593553,4.53104155857599e-06
163,12.084244607766095,4.49433222031217e-06
164,12.120382878644056,4.422183891691088e-06
165,12.178247937653984,4.237109783915822e-06
166,12.236058573848007,4.069242989971214e-06
167,12.293814787226127,3.907726093705834e-06
168,12.349026733960736,3.75154456665546e-06
169,12.412334074561063,3.5180993733074094e-06
170,12.47298830288607,3.3218251776122306e-06
171,12.53366974261903,3.1546610258610514e-06
172,12.594337576648016,2.990222707133625e-06
173,12.654991804973022,2.828360557876691e-06
174,12.715659639002007,2.6690848846259377e-06
175,12.749008076606534,2.5935296919990877e-06
176,12.749033573695785,2.5823007473462316e-06
177,12.776327473030992,2.535552305103308e-06
178,12.836995307059976,2.4078037807904878e-06
179,12.897663141088959,2.2823825609848145e-06
180,12.958222129486135,2.159270807273034e-06
181,12.968018236348854,2.132382710569103e-06
182,12.97773270898772,2.110288575767638e-06
183,12.987433575922607,2.0891275692906754e-06
184,12.99714804856147,2.0688588784788166e-06
185,13.00684891549636,2.0494486019547813e-06
186,13.016563388135223,2.0308555879398845e-06
187,13.026250649366135,2.0130436960096246e-06
188,13.035965122004999,1.9959835888249303e-06
189,13.045679594643863,1.9796370813448417e-06
190,13.055081687122291,1.9695322349666617e-06
191,13.05510779646822,1.9639825975862417e-06
192,13.071979420429471,1.9440711728395517e-06
193,13.088578379280191,1.9205022910120673e-06
194,13.105177338130911,1.898607525628632e-06
195,13.121776296981631,1.8782659009323479e-06
196,13.138388861536328,1.8593577226298817e-06
197,13.154987820387047,1.8417848329766098e-06
198,13.171586779237767,1.8254503872448525e-06
199,13.188185738088487,1.8102630827221673e-06
200,13.204798302643184,1.796141008554601e-06
201,13.220744572744477,1.7864352961603682e-06
202,13.220771014069586,1.7828234094057915e-06
203,13.231451876732168,1.778980889765316e-06
204,13.241520097674407,1.7717806483633295e-06
205,13.25157471291267,1.7648917361985533e-06
206,13.261642933854912,1.7582983817358585e-06
207,13.271697549093174,1.751989600495114e-06
208,13.28175216433144,1.7459477039674656e-06
209,13.29182038527368,1.7401670284567787e-06
210,13.301875000511943,1.734628451002219e-06
211,13.311943221454182,1.72933206076166e-06
212,13.321603555636356,1.7267982626895218e-06
213,13.321630198325881,1.7243730218644768e-06
214,13.328501363192975,1.723642471717673e-06
215,13.33501849539748,1.7205630359171594e-06
216,13.341508416194031,1.7175654486124723e-06
217,13.348025548398535,1.714656854154831e-06
218,13.354529074899064,1.7118280702524387e-06
219,13.361032601399591,1.7090728539360667e-06
220,13.36753612790012,1.7063994409071216e-06
221,13.374039654400647,1.7037957648754206e-06
222,13.380543180901174,1.7012659974840147e-06
223,13.386325824142808,1.7006142191739497e-06
224,13.386352597447093,1.698583875252457e-06
225,13.391454955489928,1.699158066742703e-06
226,13.395876809282127,1.697557754286006e-06
227,13.400271451666375,1.695985144494851e-06
228,13.404693305458576,1.6944430894619283e-06
229,13.4091015535468,1.692930524871562e-06
230,13.413509801635023,1.69144513003732e-06
231,13.417918049723248,1.689986932416134e-06
232,13.422339903515448,1.688557672063464e-06
233,13.426748151603672,1.6871539516042513e-06
234,13.43127902518069,1.6875518759479507e-06
235,13.43130588828262,1.6859227914314869e-06
236,13.434367345830232,1.686409123127215e-06
237,13.437564686264592,1.685434495515238e-06
238,13.440789238106902,1.6844748754191074e-06
239,13.444000184245239,1.68352923703966e-06
240,13.447197524679599,1.6825935100411018e-06
241,13.450408470817935,1.6816711097975663e-06
242,13.45361941695627,1.6807603411163494e-06
243,13.456830363094607,1.6798653016577112e-06
244,13.460041309232944,1.6789778231335227e-06
245,13.463374849566955,1.6793118245137243e-06
246,13.463401775255123,1.6780879121721843e-06
247,13.594764990003295,1.651913701425923e-06
248,14.203715482857126,1.6119694889717933e-06
249,14.900164257980615,1.5606179086115706e-06
250,15.632872234200144,1.5138578207034974e-06
251,16.40004345859088,1.4700471407448276e-06
252,17.20570521952972,1.4277705670785722e-06
253,18.04983030560871,1.3859342007178311e-06
254,18.93757527863476,1.344192467605605e-06
255,19.86609654647688,1.3074805615165646e-06
256,20.844700410654657,1.2705472869264954e-06
257,21.866720076219845,1.2325138443731111e-06
258,22.94305371205723,1.1934912214694605e-06
259,24.06994614386943,1.1526450208622728e-06
260,25.251383842921417,1.1110100623092563e-06
261,26.49237370827635,1.0698184918306532e-06
262,27.792929345638214,1.0260649395385224e-06
263,29.159050870460426,9.8169683488708e-07
264,30.590738282742972,9.350873589228633e-07
265,32.087025577503574,8.880076950676901e-07
266,33.66394027402595,8.406115082464188e-07
267,35.32315587389915,7.932808070108346e-07
268,37.05448170484515,7.46255404753422e-07
269,38.87873449394723,7.007732400762695e-07
270,40.78426779125562,5.794706167382185e-07
271,40.7843493601721,6.577921696571601e-07
272,42.782700770004766,5.426063708577357e-07
273,44.88931273372077,5.079452172566249e-07
274,45.109466629756426,5.110463164396043e-07
275,45.32981100564775,5.07698455804862e-07
276,45.5503050442828,5.040836749188016e-07
277,45.77075826580593,5.00264903995987e-07
278,45.99130672725689,4.962862569280138e-07
279,46.21175994878002,4.921905550684478e-07
280,46.432240381711104,4.880150240858544e-07
281,46.65272081464218,4.837902952698884e-07
282,46.873187641869286,4.795434712147314e-07
283,47.088606752921294,4.7531302535201175e-07
284,47.32495143668839,4.792560298036306e-07
285,47.55622119287244,4.7607235268948594e-07
286,47.787531766168414,4.7262188538108136e-07
287,48.018883156576315,4.689671715334056e-07
288,48.25023454698422,4.6514963471267034e-07
289,48.3557528481015,4.7355748074006796e-07
290,48.355849560166504,4.6342019284484703e-07
291,48.481545120280195,4.713304832161609e-07
292,48.7127876650563,4.67239085007678e-07
293,48.94412544976022,4.631047589580847e-07
294,49.175327177424386,4.5894944859314056e-07
295,49.41582160090417,4.548095136001799e-07
296,49.649322692540274,4.597540510295194e-07
297,49.89207566288007,4.566823474043745e-07
298,50.134570124844316,4.533341294070142e-07
299,50.37739112370399,4.497773000514758e-07
300,50.619885585668236,4.4605600882060926e-07
301,50.86263855600803,4.4222184050174373e-07
302,51.001297707061994,4.45226596110648e-07
303,51.0013997090247,4.401134917038711e-07
304,51.105201046492155,4.4344565983222585e-07
305,51.347967622535926,4.3945324973894976e-07
306,51.590693381467766,4.3544358300632587e-07
307,51.832902123648516,4.3138178661017496e-07
308,51.8721409739153,4.3946460354010184e-07
309,51.91102607587871,4.3908739499778715e-07
310,51.94973430369043,4.3869816307988917e-07
311,51.98851056002203,4.3830211806313694e-07
312,52.02734123916953,4.3789754749319755e-07
313,52.066239946836916,4.374845455870249e-07
314,52.10496178035261,4.370610377526542e-07
315,52.14375164238819,4.3663064877133185e-07
316,52.18259592723967,4.361932479826493e-07
317,52.225850657500565,4.390954414755289e-07
318,52.22595510848999,4.357638214308591e-07
319,52.288012921645716,4.3821358865896987e-07
320,52.35424548860089,4.3741012328197814e-07
321,52.420654929707744,4.3659195112470835e-07
322,52.48722763926231,4.3575570730247237e-07
323,52.55352823473736,4.349009089703209e-07
324,52.61999209866011,4.3403431831881454e-07
325,52.686401539766976,4.33150894570811e-07
326,52.752756558057925,4.3225540237271983e-07
327,52.819057153532974,4.313462108983508e-07
328,52.894271013032856,4.328219091050101e-07
329,52.89437680282356,4.3057267493066923e-07
330,52.92569866129686,4.321109586579704e-07
331,52.965944333657866,4.3154311417881917e-07
332,53.00625803453875,4.3097284993623305e-07
333,53.046626158235554,4.303984365758142e-07
334,53.08683101348463,4.298213274444395e-07
335,53.127090291549614,4.292400612663797e-07
336,53.167186301166886,4.286561038408647e-07
337,53.20756803056765,4.2806984213156243e-07
338,53.247786491520706,4.274825035829902e-07
339,53.28068622525324,4.2853667714684863e-07
340,53.28079278784792,4.267566831041624e-07
341,53.31396463565997,4.281644499065216e-07
342,53.34011479870185,4.2777964365549006e-07
343,53.36606087618408,4.273942412183626e-07
344,53.39202055937028,4.2700674821390146e-07
345,53.41802105966842,4.266190022781199e-07
346,53.444035165670535,4.262307848891446e-07
347,53.4700764830806,4.2584382877208734e-07
348,53.49615861760259,4.25454992463064e-07
349,53.52225435782855,4.250656826529074e-07
350,53.55686813406628,4.2603871066685533e-07
351,53.556975249052535,4.247376847701418e-07
352,53.56595587899947,4.2568782135705205e-07
353,53.58354805424043,4.254222155466881e-07
354,53.60115383518538,4.251548227585073e-07
355,53.6187732218343,4.248888994724562e-07
356,53.63639260848322,4.246227096775467e-07
357,53.65403920654009,4.243564684523522e-07
358,53.67168580459697,4.240899601270021e-07
359,53.68935961406179,4.2382176827459654e-07
360,53.70703342352662,4.2355493979271545e-07
361,53.71930647192786,4.242295570375845e-07
362,53.71941391072988,4.232510356048521e-07
363,53.73752380613683,4.241138015534742e-07
364,53.75034037928222,4.2391934075921875e-07
365,53.76315695242761,4.237247389758435e-07
366,53.77597352557301,4.235283621331519e-07
367,53.78881731012635,4.233336921985038e-07
368,53.80164748897572,4.2313877386029437e-07
369,53.814491273529065,4.2294218628242645e-07
370,53.82734866378638,4.2274719895556253e-07
371,53.84019244833972,4.225519634890459e-07
372,53.85932263140612,4.2320779126623497e-07
373,53.859430350485646,4.223903688580244e-07
374,54.37901918643951,4.152294092972069e-07
375,54.379127944994806,4.152302397599727e-07
376,57.05673053100986,3.7829088341674313e-07
377,59.837981326375825,3.754578913354666e-07
378,62.77685420230376,3.7921034451940145e-07
379,65.87900913164766,3.837367721971893e-07
380,69.11052709439538,3.8807031129219055e-07
381,72.50543595619087,3.9171172522648334e-07
382,76.06398061970572,3.9498932535959593e-07
383,79.78397056659978,3.9757927794033354e-07
384,83.71660406093474,3.996244345933863e-07
385,87.80756713243842,4.012767778256204e-07
386,92.18162408657074,4.027796203593863e-07
387,96.63622680824096,4.02863872152582e-07
388,101.46014275863574,4.032435782519556e-07
389,106.42427909420718,4.026005049195238e-07
390,111.59701808313864,4.0114518313729256e-07
391,117.07675617658458,3.991423268204426e-07
392,122.87837801469472,3.968925815062157e-07
393,128.89518766688926,3.936108050540708e-07
394,135.23590831364044,3.8975671328125894e-07
395,141.87468911739384,3.853524344890803e-07
396,148.8406734960661,3.804390927620445e-07
397,156.15149444201006,3.7502249895785296e-07
398,163.8270162830307,3.6911434523553756e-07
399,171.8662185913298,3.6273507117161755e-07
400,180.31455802389124,3.560750758856569e-07
401,189.17346317963242,3.490247496284666e-07
402,198.43836254201744,3.4169851715450444e-07
403,208.20199258934673,3.342179254319703e-07
404,218.43602624594226,3.2648658160168476e-07
405,229.13378311115176,3.185953172503073e-07
406,240.41940162805233,3.107643874793204e-07
407,252.20562841704583,3.0270257600129565e-07
408,264.5844788541219,2.947277789449132e-07
409,277.61819903497087,2.868078912465528e-07
410,291.2480259241203,2.7885320500184274e-07
411,305.5305184329985,2.708969599942086e-07
412,320.538480683581,2.631659916169302e-07
413,336.2741712227277,2.554452118474504e-07
414,352.82949658079673,2.478660018661461e-07
415,370.102345949448,2.4054529651044916e-07
416,388.3003015542434,2.3337711238662972e-07
417,407.44096917612796,2.268059336774631e-07
418,427.38464544667596,2.2037635947714405e-07
419,448.40609755768287,2.1432087764899504e-07
420,470.35009803248636,2.093741736857299e-07
421,493.56801417626673,2.0561211905336817e-07
422,517.6796890142306,2.024435384672914e-07
423,543.0761504786481,2.0049394238939362e-07
424,569.7807323518381,1.994456116195741e-07
425,597.8027273296162,1.9926396441944328e-07
426,627.1334685785498,2.0008453603647146e-07
427,658.0906901035903,2.0176282959585196e-07
428,690.3356642985513,2.0407638886601494e-07
429,724.2072820380669,2.0715781814551392e-07
430,759.7076386005494,2.109183498132062e-07
431,797.3266073576549,2.1545113989851226e-07
432,836.036998476307,2.2047504129188748e-07
433,877.4542580066884,2.2630497609953527e-07
434,920.4475614685377,2.3263883498456728e-07
435,965.6097093840892,2.3956427804686815e-07
436,1012.9435181340659,2.469678361094259e-07
437,1062.4189055069771,2.546401837418709e-07
438,1114.9666105004128,2.6269505970959784e-07
439,1169.663077928482,2.7085508252762305e-07
440,1227.567198914525,2.7934014408131464e-07
441,1287.4796170473537,2.879270205956792e-07
442,1350.7384941301189,2.969436613570098e-07
443,1417.1252273170392,3.0624162750048815e-07
444,1486.8004183378464,3.159675985708284e-07
445,1559.7469648226431,3.2597220296755964e-07
446,1636.3242206248435,3.3640744543247096e-07
447,1716.7583261502325,3.4725776536119665e-07
448,1801.0500705296406,3.584522687590885e-07
449,1889.4283153096483,3.700709265852445e-07
450,1982.1628479943956,3.8209095140922413e-07
451,2079.5754162715075,3.945497894847605e-07
452,2181.669652863945,4.073569446927553e-07
453,2288.7998230918347,4.2054456694102425e-07
454,2401.4000849690515,4.3422889434313506e-07
455,2519.4937314608023,4.4831017625111644e-07
456,2643.02465264389,4.625811635930714e-07
457,2773.0773047594257,4.772538802422424e-07
458,2909.0634996188223,4.921717414780523e-07
459,3052.296568615476,5.074084438211435e-07
460,3202.0735186306506,5.229666740164567e-07
461,3359.09743802301,5.389156194910959e-07
462,3524.2832967792356,5.552439295006476e-07
463,3696.609619461922,5.718352629095365e-07
464,3878.1447179780926,5.890760891936022e-07
465,4069.0609221743066,6.069479810215267e-07
466,4269.431349103732,6.254194927389451e-07
467,4479.201099750825,6.445795184133166e-07
468,4698.154088325039,6.643820377303644e-07
469,4929.79270874958,6.853051624142382e-07
470,5172.477528118156,7.069396010446248e-07
471,5426.008161622609,7.293900050330743e-07
472,5692.575141208778,7.531152528758621e-07
473,5972.268128465866,7.777781007542643e-07
474,6264.996795125174,8.033365946845025e-07
475,6573.928236141125,8.303653725115087e-07
476,6895.677774141314,8.588535683857239e-07
477,7233.622317641176,8.892952135668541e-07
478,7587.777635651617,9.219985670162781e-07
479,7963.024175823056,9.564650283930994e-07
480,8354.736284523431,9.913295021512953e-07
481,8762.140382241785,1.0266241563633551e-06
482,9190.829243260194,1.0626092823241656e-06
483,9648.582609112133,1.0994083574726062e-06
484,10121.166246720724,1.1357274249033047e-06
485,10615.093016099432,1.1714773353827416e-06
486,11139.648374829341,1.2073657131985321e-06
487,11685.606648792633,1.2420392356257495e-06
488,12263.52982353454,1.2766360294271472e-06
489,12861.440512125206,1.3091779051465224e-06
490,13492.68543396545,1.3406345110103586e-06
491,14155.073240767188,1.370320450528837e-06
492,14850.196003981173,1.3979056044675336e-06
493,15579.82992105007,1.423509557165675e-06
494,16345.983710897477,1.4468242964027492e-06
495,17148.587344965043,1.4668003193761945e-06
496,17989.59467037223,1.484620286488135e-06
497,18874.14925547865,1.4991228199129343e-06
498,19799.470856311025,1.510050780557477e-06
499,20771.366468960547,1.5185354603422539e-06
500,21793.687201543322,1.5244047011234607e-06
501,22862.67499535273,1.526929471608855e-06
502,23986.126231698207,1.5268922439002337e-06
503,25164.255431714344,1.5238970572298243e-06
504,26402.10530467718,1.518635052035976e-06
505,27699.795907318592,1.5116357288745288e-06
506,29056.54710217831,1.5018016066908397e-06
507,30485.44048790946,1.4904340559739872e-06
508,31979.43938489552,1.4769938290289941e-06
509,33554.61068732752,1.4630809386581096e-06
510,35202.80706836768,1.4461662897625743e-06
511,36933.06120522289,1.4297133767567624e-06
512,38745.08952781091,1.4103851729283872e-06
513,40650.585730527986,1.3908152532700685e-06
514,42635.5868236117,1.369340581416671e-06
515,44743.51731610002,1.3485351109608547e-06
516,46928.19321728598,1.325544144484259e-06
517,49239.19240631055,1.3020994383876718e-06
518,51660.11937041455,1.277901579348477e-06
519,54188.9363969192,1.2528597520964491e-06
520,56847.449102684164,1.2272677177831535e-06
521,59636.50143592139,1.2014063773278214e-06
522,62586.7170471115,1.1754527108410523e-06
523,65669.6432663231,1.1487489658430313e-06
524,68880.15915148226,1.121610705124252e-06
525,72251.9152004275,1.0941872353881797e-06
526,75831.36787169361,1.0672881500189762e-06
527,79528.08625515312,1.0395734628265742e-06
528,83434.9168720402,1.012051509581436e-06
529,87559.52434602698,9.849270269250626e-07
530,91840.21221104682,9.57174776130765e-07
531,96335.88693390333,9.296786141148459e-07
532,101046.68824517638,9.02372636305378e-07
533,106060.12529809307,8.759228081380441e-07
534,111296.48696702592,8.495038239264076e-07
535,116746.03246590456,8.229896281979577e-07
536,122393.17520909972,7.962292283521069e-07
537,128467.81315769204,7.705586970194041e-07
538,134765.52878647024,7.448619087998573e-07
539,141389.3106213434,7.196074239978143e-07
540,148342.05130300534,6.945942211198814e-07
541,155622.30008245248,6.700480179879597e-07
542,163266.11335415742,6.454128348682785e-07
543,171272.67092546736,6.208586853321793e-07
544,179687.37171075842,5.967631051024877e-07
545,188511.91498082303,5.728000563331964e-07
546,197773.6265403722,5.492009772053674e-07
547,207505.08198220748,5.257835060376609e-07
548,217669.04227685533,5.025279277070377e-07
549,228374.07714605282,4.795699311834125e-07
550,239583.1622855465,4.5680859840465434e-07
551,251387.44217021455,4.3440123795272817e-07
552,263684.148196747,4.1206411325471757e-07
553,276688.87855447154,3.9035040441952746e-07
554,290225.3897024738,3.6888204295565693e-07
555,304480.0748599601,3.4749511850231016e-07
556,319464.7938197609,3.267392913013452e-07
557,335183.25623148796,3.0645643860333104e-07
558,351628.7194619992,2.866614270977304e-07
559,368891.0636081022,2.6733188752870533e-07
560,386967.186269965,2.4856694201125816e-07
561,405973.4331420782,2.3055320429405684e-07
562,425916.477087534,2.1301908717459332e-07
563,446790.22155364905,1.963071868032976e-07
564,468749.66533241334,1.8017550292862912e-07
565,491805.9757271418,1.6497841298815882e-07
566,515956.24835541815,1.5033165604640766e-07
567,541416.0981687974,1.3652782641727053e-07
568,567953.6714678867,1.2340817678525075e-07
569,595791.8619973597,1.1110022461126517e-07
570,625235.9378760426,9.962557997059763e-08
571,655654.6085621697,8.887335765358496e-08
572,688037.1058795225,7.896290038457104e-08
573,721678.0353978535,6.977629567928887e-08
574,757387.2112437148,6.13999531343145e-08
575,794261.924918059,5.367385315817771e-08
