,E (eV),I (erg/s/cm**2)
0,0.010734900437064,5.18632098396211e-05
1,0.011265522892127998,5.179102774080196e-05
2,0.011809751051167999,5.149403107152438e-05
3,0.012394796322136,5.110736488299685e-05
4,0.013007053001056,5.058865422558672e-05
5,0.013646521087927998,4.9965845917285404e-05
6,0.014313200582752,4.931897691131081e-05
7,0.015007091485528,4.851794578816318e-05
8,0.015755405204207998,4.7763241840629584e-05
9,0.016530930330839997,4.6929712233780394e-05
10,0.017333666865423997,4.606426706724405e-05
11,0.018190826215912,4.523580178652795e-05
12,0.019075196974352,4.4357288594107666e-05
13,0.020013990548696,4.3487527379272636e-05
14,0.020993601234968,4.25988235346351e-05
15,0.022027634737144,4.173193968328734e-05
16,0.023116091055223997,4.09142479745874e-05
17,0.024245364485232,4.0106159870327295e-05
18,0.025442666435119998,3.934226160553951e-05
19,0.026694391200912,3.860923709475044e-05
20,0.028000538782607998,3.788639911024981e-05
21,0.029374714884183997,3.720194249336089e-05
22,0.03081691950564,3.653766048291774e-05
23,0.032340758350952,3.591714661545601e-05
24,0.033919020012168,3.53303838799974e-05
25,0.035592521601215996,3.480238795163912e-05
26,0.037334051710144,3.430450510066222e-05
27,0.039170821746904,3.386173448593613e-05
28,0.04108922600752,3.346008203600603e-05
29,0.043116475899943996,3.31195611274164e-05
30,0.045238965720199996,3.283923743871115e-05
31,0.047443089764311996,3.257959272552235e-05
32,0.049769665144208,3.2407918394791744e-05
33,0.052232297563863994,3.229741695115636e-05
34,0.054790169911352,3.2247534403873555e-05
35,0.05748409929859999,3.2278544596671116e-05
36,0.060300480021632,3.237587880615183e-05
37,0.063252917784424,3.2519598077457315e-05
38,0.066368623994928,3.2729967964827376e-05
39,0.069647598653144,3.2929109533006217e-05
40,0.07306263035112,3.310070118142516e-05
41,0.07662732479283199,3.3272094388124665e-05
42,0.08040971049816,3.344846509993756e-05
43,0.084341758947224,3.3597703452326314e-05
44,0.088491498659904,3.3718118571265936e-05
45,0.09287253534017599,3.380713489435381e-05
46,0.097389629060208,3.3853453807674716e-05
47,0.10221965397168799,3.388624167597568e-05
