,E (eV),I (erg/s/cm**2)
0,0.12373682038306764,6.364608039518662e-06
1,0.12988088554512012,6.615519158107425e-06
2,0.136261450495965,6.909735111779979e-06
3,0.142954334381579,7.253228020597905e-06
4,0.14997495382513726,7.658069644540828e-06
5,0.15734047514334634,8.125232471598464e-06
6,0.1650702891855128,8.666985395514141e-06
7,0.17316242176398977,9.283868713933927e-06
8,0.18166196898460565,9.98915025368836e-06
9,0.19059845386441798,1.0794708320735336e-05
10,0.19994241869374835,1.1696412026579133e-05
11,0.20978729928408152,1.2727115221314913e-05
12,0.22006441948402825,1.390848492189035e-05
13,0.23088322901865302,1.5311648222321675e-05
14,0.24225145320667346,1.6995784614009817e-05
15,0.25411824889290163,1.8995445093052154e-05
16,0.2666328896979398,2.1378217370315003e-05
17,0.279684849685539,2.4124812287501593e-05
18,0.2934539500028684,2.698841247794324e-05
19,0.30788252831590723,3.0030075012473872e-05
20,0.32295987013277455,3.360559073117014e-05
21,0.33884748332308773,3.7574111815006035e-05
22,0.3554595580724406,4.173915666394818e-05
23,0.3728850947328217,4.636322339166536e-05
24,0.39124106698359445,5.17648029987882e-05
25,0.4104081228683404,5.7908471527394924e-05
26,0.430650551826223,6.45147244024945e-05
27,0.45183780576702226,7.119379949396526e-05
28,0.47394607742992073,7.893425043691094e-05
29,0.49732969880299527,8.913591371022518e-05
30,0.5215998909768427,0.00010076236631605965
31,0.5473920267214383,0.00011210231885381018
32,0.5742672254830576,0.00012337002615420153
33,0.6024504072358395,0.00013509512954639044
34,0.6319281036934179,0.0001471706753000888
35,0.6630176148387874,0.0001596836884415054
36,0.6957592258008507,0.00017181094075635405
37,0.7297486403648201,0.00018209551954601261
38,0.7653351482448788,0.0001916269478992658
39,0.8030070853681331,0.0002015002463490983
40,0.8428571990974468,0.00021283910451229388
41,0.8837084382127298,0.00022561018381029842
42,0.9273320408775417,0.00023955722904762795
43,0.9731891205322233,0.00025471833764158854
44,1.0204468638729816,0.0002703964642691759
45,1.070676113370654,0.0002866418337207343
46,1.1230461401152967,0.0003031262150321994
47,1.178557926632987,0.0003197365366121619
48,1.236134535194631,0.0003359275872954596
49,1.2973139477748237,0.0003545625584101607
50,1.3609691984709518,0.0003717706821963195
51,1.4278969706398996,0.0003880255393437866
52,1.497937585018665,0.00040671319887848845
53,1.571609759071332,0.0004259055659260665
54,1.6487273123446937,0.0004456023883554946
55,1.7296916008609082,0.00046597950378871316
56,1.8147584009701614,0.00048761332027889116
57,1.9039357182686723,0.0005089906578205766
58,1.997169683692689,0.0005309776338051242
59,2.0953911437248633,0.0005528949092756714
60,2.1983030844868283,0.0005744779917145206
61,2.3062554678145446,0.0005951963068492285
62,2.419677867960215,0.0006141424314462024
63,2.5385809572380396,0.0006354453350028227
64,2.662892911136729,0.0006507145571566075
65,2.7936974743190754,0.0006506141131626069
66,2.931070778862248,0.0006391172150770772
67,3.075007289965869,0.0006119153693598373
68,3.22623715637324,0.0005847720410094054
69,3.3847746096507194,0.0005927363116179146
70,3.5505238819691614,0.0006268078108665042
71,3.72548960101699,0.0006630599528458803
72,3.9087104013569633,0.0007008512131302319
73,4.100009720408016,0.000740417125425266
74,4.302022690507662,0.0007827164895188879
75,4.513443535509925,0.0008307161251555935
76,4.7340318412649784,0.0008835822419049211
77,4.9673194689297,0.0009431649478488065
78,5.211613868929474,0.0010085584659741509
79,5.466679627210687,0.0010707310600533225
80,5.734703697419032,0.0011286918909151724
81,6.015734785253603,0.0011927050227138354
82,6.312845923994953,0.0012608606884883843
83,6.623092624332553,0.001321679509888294
84,6.945898819399489,0.0013767916543992384
85,7.288906169160725,0.0014268184413365858
86,7.648630100444126,0.0014761149817330676
87,8.024873394488845,0.0015367766874210054
88,8.417127897299366,0.0015886774916250015
89,8.830790165776738,0.0016326201824846322
90,9.266389680857458,0.0016724940207738358
91,9.716637456029325,0.0016715867750037093
92,10.196076803785866,0.0017545794674896616
93,10.197096411160116,0.0010178174528654473
94,10.697523203570578,0.0009547248055280985
95,11.220298094027351,0.0007541823447860643
96,11.277348208104517,0.0007207243424176649
97,11.33249492093084,0.0006941672613429294
98,11.387556042994593,0.0006677662114650747
99,11.442732384962467,0.0006415265893566189
100,11.497806231080576,0.0006154352251415112
101,11.552982159435048,0.0005900327554535681
102,11.60803808003817,0.0005659379720668321
103,11.66318237649147,0.0005429264235495527
104,11.718299302350081,0.0005195181139708576
105,11.774386889062887,0.0004957765536777753
106,11.831239759888943,0.00045865112113568614
107,11.88910033581941,0.0004254694425178397
108,11.946838883551488,0.00039546556303465813
109,12.004676019575147,0.0003656536176991286
110,12.062489073502768,0.000336018361893731
111,12.084239175008497,0.00032303112693468796
112,12.085447598260815,0.0004486532859178896
113,12.120387699144974,0.00043236922705187464
114,12.178246692732069,0.00040578576227717934
115,12.236056918033833,0.0003822100435159751
116,12.293809078272739,0.0003588279692028937
117,12.349033260616933,0.00033556278098865035
118,12.412331205118095,0.00029343665674722057
119,12.472992945152267,0.00025821353845595596
120,12.533667667749175,0.00022856750600458705
121,12.594334262298528,0.00019900965958103597
122,12.654996798266383,0.0001695293399159592
123,12.715659670295127,0.00014011766800711307
124,12.749027653853984,0.00012389331965022036
125,12.75030255729707,0.00014652384365294223
126,12.776327611809172,0.00013681444414464665
127,12.836992402242176,0.00011520090546001165
128,12.897659083868033,9.369893467360133e-05
129,12.958224700964186,7.229148351810614e-05
130,12.968023907206273,6.8076102953303e-05
131,12.977729272186895,6.390195452731195e-05
132,12.98743557187938,5.998286917652916e-05
133,12.99714277499061,5.630308765403236e-05
134,13.006850855669747,5.284798833853525e-05
135,13.01655978398424,4.960414884711199e-05
136,13.026255846745054,4.655784726469144e-05
137,13.035966364205771,4.369741289577818e-05
138,13.045677643585913,4.101166511136339e-05
139,13.055100971847107,3.848786746236243e-05
140,13.056406482681856,4.2585895303121163e-05
141,13.07197602988804,3.861193056578719e-05
142,13.08857696836869,3.505586721270013e-05
143,13.10517856808655,3.186251250622664e-05
144,13.121780675297172,2.8994848005541158e-05
145,13.138383130813812,2.6419662457111328e-05
146,13.154985780892021,2.4107158318057436e-05
147,13.17158846498449,2.2030658096058284e-05
148,13.188191025265052,2.0166190057527265e-05
149,13.204793301186402,1.849224560405547e-05
150,13.220760709109392,1.698882256308379e-05
151,13.222082786249304,1.8170742298493855e-05
152,13.231455359792385,1.7336108421650033e-05
153,13.241516765637503,1.655497850368051e-05
154,13.251579321164607,1.582353013336351e-05
155,13.261642997801719,1.5138615090459526e-05
156,13.2716935585402,1.4497367279493155e-05
157,13.281759363109414,1.3897069946852832e-05
158,13.29182620035156,1.3335136593173421e-05
159,13.301879765229476,1.2809202557130298e-05
160,13.31194855080843,1.2317074125773357e-05
161,13.321617485156088,1.1854783471314176e-05
162,13.322949646843785,1.2439286493870794e-05
163,13.32850586123871,1.2157651759769234e-05
164,13.335014108918516,1.1888097219675922e-05
165,13.341514360526098,1.1629931772707842e-05
166,13.348020952391732,1.1382739096708769e-05
167,13.354533892678841,1.1146073802399945e-05
168,13.361038794716041,1.0919493055217126e-05
169,13.367535623128502,1.0702595903769577e-05
170,13.3740387741116,1.0494997394461885e-05
171,13.380548254468188,1.029629423697728e-05
172,13.386341387707589,1.0103920099337171e-05
173,13.387680021628666,1.0477987812918881e-05
174,13.391459695717192,1.0353512738616514e-05
175,13.39587267722983,1.023306359914487e-05
176,13.400274084370094,1.0116189066195625e-05
177,13.404692878239471,1.0002818091414934e-05
178,13.40910008549134,9.892774146532836e-06
179,13.413510190758156,9.7860563407304e-06
180,13.417923198121631,9.682489672730647e-06
181,13.422339110302905,9.58205169031259e-06
182,13.42674338960728,9.484638476110538e-06
183,13.431296060882639,9.389071482489467e-06
184,13.432639190128311,9.661204922820437e-06
185,13.434366856024889,9.592844825469732e-06
186,13.437570128546183,9.527430111839467e-06
187,13.44078950069699,9.463490654527943e-06
188,13.443995837222818,9.400955597797191e-06
189,13.447203704390345,9.339795401597761e-06
190,13.45041310356014,9.280021585258599e-06
191,13.45362403337163,9.221598931176629e-06
192,13.45683649790653,9.164482843694603e-06
193,13.460035883278197,9.108638669717652e-06
194,13.463382988499074,9.054404845913792e-06
195,13.464729325969746,9.264698757814017e-06
196,13.594769071714488,7.860014538444304e-06
197,14.203722526530077,7.918323400973435e-06
198,14.900167520628429,7.6117923197280344e-06
199,15.632870247767363,7.553163418544689e-06
200,16.40003888027149,7.449693679676927e-06
201,17.205702739209883,7.318232631601562e-06
202,18.0498316988328,7.194458122832945e-06
203,18.937573535744082,7.239025760010596e-06
204,19.866094204935223,7.209079852586724e-06
205,20.844703082814913,7.1056549036552215e-06
206,21.86671850748218,6.869110643543031e-06
207,22.943059573394503,6.4469183752583776e-06
208,24.069946405098946,6.029803564673643e-06
209,25.25138369325867,5.600202874292147e-06
210,26.492370498690782,5.730691254036103e-06
211,27.792937443753218,5.803731465529006e-06
212,29.159053135810137,5.812700475280034e-06
213,30.590746097859338,5.7474943343450884e-06
214,32.087032591243975,5.621666952950767e-06
215,33.6639407910427,5.532236892783647e-06
216,35.32316066582809,5.398898332929833e-06
217,37.05448115245357,5.552022953694786e-06
218,38.878737514413515,6.262818930315636e-06
219,40.784307215143464,8.938989700044266e-06
220,40.78838564600103,4.056284108341542e-06
221,42.782710122565675,3.9638026569634716e-06
222,44.88931713788715,3.1074122675724043e-06
223,45.10947489386102,2.937788032626484e-06
224,45.329813954003804,2.8022007987031167e-06
225,45.55030784705782,2.6601514923827693e-06
226,45.770760567891045,2.5112031197795873e-06
227,45.991310226643954,2.3549576263104796e-06
228,46.211756393609576,2.1899021905158533e-06
229,46.43223926740394,2.0147739310233795e-06
230,46.65272950596588,1.82965253056548e-06
231,46.87319720803975,1.6340605064132462e-06
232,47.088603849464064,1.4272509993558401e-06
233,47.3249590381952,1.1868616982619282e-06
234,47.556218930243865,9.437495284324012e-07
235,47.7875397227841,6.891974821248234e-07
236,48.0188900560288,4.2263275998893486e-07
237,48.250237948410216,1.4317922839967996e-07
238,48.35580886686648,8.827469118470683e-09
239,48.36064444834747,2.163452137270974e-06
240,48.48155079930104,2.084798877136818e-06
241,48.71279538221159,1.933812306914999e-06
242,48.94413106619482,1.7735388179974911e-06
243,49.17533383333477,1.607185977129062e-06
244,49.41582061993291,1.4347419571336347e-06
245,49.649324817751236,1.2400066622178556e-06
246,49.89207216621415,1.0464601706115773e-06
247,50.13456930714151,8.436702684142884e-07
248,50.377388225689046,6.311182857634412e-07
249,50.619883859104405,4.0827826515722976e-07
250,50.86263868390165,1.7387300754946067e-07
251,51.00135497074889,3.1951132956056935e-08
252,51.00645510698026,1.0236184911827587e-06
253,51.105205120039926,9.458281972707299e-07
254,51.347969607608135,7.669308811970897e-07
255,51.59069000317147,5.799988161786237e-07
256,51.832898802496175,3.844916942549379e-07
257,51.8721498856514,3.510295172410358e-07
258,51.91102576430809,3.175893126620801e-07
259,51.949742286156955,2.842036313698382e-07
260,51.988516602315165,2.50854308708828e-07
261,52.02734884339748,2.1751314063719057e-07
262,52.066239138658105,1.8414022719976156e-07
263,52.1049686430697,1.506601476089977e-07
264,52.14375580845474,1.1693236227861875e-07
265,52.18260076270686,8.260917066956817e-08
266,52.225903089801974,4.649069132365402e-08
267,52.23112568009028,5.260953914512042e-07
268,52.28801437881661,4.77868098932133e-07
269,52.354252605744634,4.3003702013491884e-07
